DateTime,AP,AP GF,CB DWT,CB GF,CB NPI,CB OPF,CB TLO,CC DWT,CC GF,CC HYD,CC NPI,CC OPF1,CC OPF2,CC SY,EW DWT,EW FF ART,EW FF CMP,EW FF NPI,EW GF,EW NPI,EW OPF,EW SY,FF DWT,FF NPI,FT OPF,IB CHF,IB DWT,IB GF,IB NPI,IB OPF,KA BEL,KV OPF,MS DWT,MS GF,MS NPI,MS OPF,NY GF,RO,SM DWT,SM GF,SM NPI,SM TLO,SM FT OPF,SM KV OPF
7/05/2024 22:30,32.83,0,0.46,1.08,1.246256197,26.77,2.1,0.36,0.1,0.8,1.967914427,12.79,17.67,2.56,0,0,0,0,0,1.349884471,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.39699131,3.14,0,0
7/05/2024 23:00,32.83,0,0.46,1.08,1.221964006,26.77,2.1,0.36,0.1,0.8,1.91825505,12.79,17.67,2.56,0,0,0,0,0,1.345126039,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.340206052,3.14,0,0
7/05/2024 23:30,32.83,0,0.46,1.08,1.200334461,26.77,2.1,0.36,0.1,0.8,1.868499167,12.79,17.67,2.56,0,0,0,0,0,1.336868789,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.299823711,3.14,0,0
8/05/2024 0:00,32.83,0,0.46,1.08,1.154964079,26.77,2.1,0.36,0.1,0.8,1.819052857,12.79,17.67,2.56,0,0,0,0,0,1.326186284,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.25756219,3.14,0,0
8/05/2024 0:30,32.83,0,0.46,1.08,1.13020547,26.77,2.1,0.36,0.1,0.8,1.783366056,12.79,17.67,2.56,0,0,0,0,0,1.322590163,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.229626531,3.14,0,0
8/05/2024 1:00,32.83,0,0.46,1.08,1.134315351,26.77,2.1,0.36,0.1,0.8,1.757373695,12.79,17.67,2.56,0,0,0,0,0,1.316215194,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.213577399,3.14,0,0
8/05/2024 1:30,32.83,0,0.46,1.08,1.123017987,26.77,2.1,0.36,0.1,0.8,1.735139511,12.79,17.67,2.56,0,0,0,0,0,1.313886822,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.197924941,3.14,0,0
8/05/2024 2:00,32.83,0,0.46,1.08,1.120937011,26.77,2.1,0.36,0.1,0.8,1.759898204,12.79,17.67,2.56,0,0,0,0,0,1.321672971,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.191271809,3.14,0,0
8/05/2024 2:30,32.83,0,0.46,1.08,1.111478937,26.77,2.1,0.36,0.1,0.8,1.763281234,12.79,17.67,2.56,0,0,0,0,0,1.328043518,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.193238409,3.14,0,0
8/05/2024 3:00,32.83,0,0.46,1.08,1.15728494,26.77,2.1,0.36,0.1,0.8,1.809645545,12.79,17.67,2.56,0,0,0,0,0,1.333397271,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.204236114,3.14,0,0
8/05/2024 3:30,32.83,0,0.46,1.08,1.256924283,26.77,2.1,0.36,0.1,0.8,1.981218183,12.79,17.67,2.56,0,0,0,0,0,1.319931293,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.28213045,3.14,0,0
8/05/2024 4:00,32.83,0,0.46,1.08,1.433465722,26.77,2.1,0.36,0.1,0.8,2.235342976,12.79,17.67,2.56,0,0,0,0,0,1.307939331,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.414115321,3.14,0,0
8/05/2024 4:30,32.83,0,0.46,1.08,1.447085523,26.77,2.1,0.36,0.1,0.8,2.280176226,12.79,17.67,2.56,0,0,0,0,0,1.275691554,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.469171919,3.14,0,0
8/05/2024 5:00,32.83,0,0.46,1.08,1.270543003,26.77,2.1,0.36,0.1,0.8,2.094394432,12.79,17.67,2.56,0,0,0,0,0,1.219893521,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.432903527,3.14,0,0
8/05/2024 5:30,32.83,0,0.46,1.08,1.221628563,26.77,2.1,0.36,0.1,0.8,1.967589536,12.79,17.67,2.56,0,0,0,0,0,1.162309083,3.91,1.3,0,0,8.6,5.21,0,0,2.5,69.5,0,10.78,0,0,0,0,0,0,0,2.11,1.408785206,3.14,0,0
8/05/2024 6:00,32.9,0,0.46,1.08,1.639522393,26.78,2.06,0.36,0.1,0.8,2.077850028,12.44,17.67,2.65,0,0,0,0,0,1.121942045,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.445693309,3.39,0,0
8/05/2024 6:30,32.9,0,0.46,1.08,1.644525513,26.78,2.06,0.36,0.1,0.8,2.215585158,12.44,17.67,2.65,0,0,0,0,0,1.063694061,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.471432762,3.39,0,0
8/05/2024 7:00,32.9,0,0.46,1.08,1.634521117,26.78,2.06,0.36,0.1,0.8,2.225677886,12.44,17.67,2.65,0,0,0,0,0,1.068089596,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.494659557,3.39,0,0
8/05/2024 7:30,32.9,0,0.46,1.08,1.626543356,26.78,2.06,0.36,0.1,0.8,2.183675683,12.44,17.67,2.65,0,0,0,0,0,1.084322817,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.494268007,3.39,0,0
8/05/2024 8:00,32.9,0,0.46,1.08,1.303219377,26.78,2.06,0.36,0.1,0.8,2.111283105,12.44,17.67,2.65,0,0,0,0,0,1.105468278,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.482402819,3.39,0,0
8/05/2024 8:30,32.9,0,0.46,1.08,1.299017722,26.78,2.06,0.36,0.1,0.8,2.068489432,12.44,17.67,2.65,0,0,0,0,0,1.142892077,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.467754626,3.39,0,0
8/05/2024 9:00,32.9,0,0.46,1.08,1.324586023,26.78,2.06,0.36,0.1,0.8,2.055793858,12.44,17.67,2.65,0,0,0,0,0,1.163309558,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.462073688,3.39,0,0
8/05/2024 9:30,32.9,0,0.46,1.08,1.369156745,26.78,2.06,0.36,0.1,0.8,2.164266934,12.44,17.67,2.65,0,0,0,0,0,1.189122682,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.512336489,3.39,0,0
8/05/2024 10:00,32.9,0,0.46,1.08,1.42223028,26.78,2.06,0.36,0.1,0.8,2.306137321,12.44,17.67,2.65,0,0,0,0,0,1.219455081,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.585534399,3.39,0,0
8/05/2024 10:30,32.9,0,0.46,1.08,1.468402442,26.78,2.06,0.36,0.1,0.8,2.398001913,12.44,17.67,2.65,0,0,0,0,0,1.249467808,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.645236099,3.39,0,0
8/05/2024 11:00,32.9,0,0.46,1.08,1.518031243,26.78,2.06,0.36,0.1,0.8,2.46815031,12.44,17.67,2.65,0,0,0,0,0,1.263215798,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.69684599,3.39,0,0
8/05/2024 11:30,32.9,0,0.46,1.08,1.559400505,26.78,2.06,0.36,0.1,0.8,2.527409815,12.44,17.67,2.65,0,0,0,0,0,1.287002596,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.741273107,3.39,0,0
8/05/2024 12:00,32.9,0,0.46,1.08,1.583083047,26.78,2.06,0.36,0.1,0.8,2.578830551,12.44,17.67,2.65,0,0,0,0,0,1.313066098,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.777285008,3.39,0,0
8/05/2024 12:30,32.9,0,0.46,1.08,1.60732677,26.78,2.06,0.36,0.1,0.8,2.634437576,12.44,17.67,2.65,0,0,0,0,0,1.328757908,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.808350853,3.39,0,0
8/05/2024 13:00,32.9,0,0.46,1.08,1.665437445,26.78,2.06,0.36,0.1,0.8,2.685354785,12.44,17.67,2.65,0,0,0,0,0,1.320159316,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.84904376,3.39,0,0
8/05/2024 13:30,32.9,0,0.46,1.08,1.715970416,26.78,2.06,0.36,0.1,0.8,2.745143708,12.44,17.67,2.65,0,0,0,0,0,1.319812828,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.896616995,3.39,0,0
8/05/2024 14:00,32.9,0,0.46,1.08,1.755706582,26.78,2.06,0.36,0.1,0.8,2.850346389,12.44,17.67,2.65,0,0,0,0,0,1.344670958,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.962766693,3.39,0,0
8/05/2024 14:30,32.9,0,0.46,1.08,1.768197605,26.78,2.06,0.36,0.1,0.8,2.90344092,12.44,17.67,2.65,0,0,0,0,0,1.356191743,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.00661224,3.39,0,0
8/05/2024 15:00,32.9,0,0.46,1.08,1.815718988,26.78,2.06,0.36,0.1,0.8,2.976457088,12.44,17.67,2.65,0,0,0,0,0,1.36009854,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.034794426,3.39,0,0
8/05/2024 15:30,32.9,0,0.46,1.08,1.868212837,26.78,2.06,0.36,0.1,0.8,3.075605904,12.44,17.67,2.65,0,0,0,0,0,1.365509377,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.084209598,3.39,0,0
8/05/2024 16:00,32.9,0,0.46,1.08,1.860836152,26.78,2.06,0.36,0.1,0.8,3.082816274,12.44,17.67,2.65,0,0,0,0,0,1.376513682,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.084567818,3.39,0,0
8/05/2024 16:30,32.9,0,0.46,1.08,1.759742474,26.78,2.06,0.36,0.1,0.8,2.923878667,12.44,17.67,2.65,0,0,0,0,0,1.330408665,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.024589221,3.39,0,0
8/05/2024 17:00,32.9,0,0.46,1.08,1.708230369,26.78,2.06,0.36,0.1,0.8,2.796967723,12.44,17.67,2.65,0,0,0,0,0,1.197504354,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.979311887,3.39,0,0
8/05/2024 17:30,32.9,0,0.46,1.08,1.765769051,26.78,2.06,0.36,0.1,0.8,2.844166293,12.44,17.67,2.65,0,0,0,0,0,1.139606148,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.02255949,3.39,0,0
8/05/2024 18:00,32.9,0,0.46,1.08,1.897674018,26.78,2.06,0.36,0.1,0.8,3.108327227,12.44,17.67,2.65,0,0,0,0,0,1.250425065,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.138607769,3.39,0,0
8/05/2024 18:30,32.9,0,0.46,1.08,1.931591683,26.78,2.06,0.36,0.1,0.8,3.313266489,12.44,17.67,2.65,0,0,0,0,0,1.335541702,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.218863801,3.39,0,0
8/05/2024 19:00,32.9,0,0.46,1.08,1.896156196,26.78,2.06,0.36,0.1,0.8,3.270655168,12.44,17.67,2.65,0,0,0,0,0,1.379305843,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.252095873,3.39,0,0
8/05/2024 19:30,32.9,0,0.46,1.08,1.793164305,26.78,2.06,0.36,0.1,0.8,3.043799132,12.44,17.67,2.65,0,0,0,0,0,1.390583505,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.163495259,3.39,0,0
8/05/2024 20:00,32.9,0,0.46,1.08,1.646464784,26.78,2.06,0.36,0.1,0.8,2.73215821,12.44,17.67,2.65,0,0,0,0,0,1.384284131,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.984315936,3.39,0,0
8/05/2024 20:30,32.9,0,0.46,1.08,1.491697317,26.78,2.06,0.36,0.1,0.8,2.418315075,12.44,17.67,2.65,0,0,0,0,0,1.36532385,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.793357329,3.39,0,0
8/05/2024 21:00,32.9,0,0.46,1.08,1.384741092,26.78,2.06,0.36,0.1,0.8,2.184348417,12.44,17.67,2.65,0,0,0,0,0,1.35552629,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.632442465,3.39,0,0
8/05/2024 21:30,32.9,0,0.46,1.08,1.307908127,26.78,2.06,0.36,0.1,0.8,2.057326505,12.44,17.67,2.65,0,0,0,0,0,1.342612131,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.539634787,3.39,0,0
8/05/2024 22:00,32.9,0,0.46,1.08,1.281265522,26.78,2.06,0.36,0.1,0.8,2.015068637,12.44,17.67,2.65,0,0,0,0,0,1.346479163,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.459869845,3.39,0,0
8/05/2024 22:30,32.9,0,0.46,1.08,1.237947823,26.78,2.06,0.36,0.1,0.8,1.959645879,12.44,17.67,2.65,0,0,0,0,0,1.349884471,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.388524696,3.39,0,0
8/05/2024 23:00,32.9,0,0.46,1.08,1.213817579,26.78,2.06,0.36,0.1,0.8,1.910195155,12.44,17.67,2.65,0,0,0,0,0,1.345126039,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.332083591,3.39,0,0
8/05/2024 23:30,32.9,0,0.46,1.08,1.192332232,26.78,2.06,0.36,0.1,0.8,1.860648331,12.44,17.67,2.65,0,0,0,0,0,1.336868789,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.291945991,3.39,0,0
9/05/2024 0:00,32.9,0,0.46,1.08,1.154964079,26.78,2.06,0.36,0.1,0.8,1.819052857,12.44,17.67,2.65,0,0,0,0,0,1.326186284,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.249894128,3.39,0,0
9/05/2024 0:30,32.9,0,0.46,1.08,1.13020547,26.78,2.06,0.36,0.1,0.8,1.783366056,12.44,17.67,2.65,0,0,0,0,0,1.322590163,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.222128808,3.39,0,0
9/05/2024 1:00,32.9,0,0.46,1.08,1.134315351,26.78,2.06,0.36,0.1,0.8,1.757373695,12.44,17.67,2.65,0,0,0,0,0,1.316215194,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.206177537,3.39,0,0
9/05/2024 1:30,32.9,0,0.46,1.08,1.123017987,26.78,2.06,0.36,0.1,0.8,1.735139511,12.44,17.67,2.65,0,0,0,0,0,1.313886822,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.190620521,3.39,0,0
9/05/2024 2:00,32.9,0,0.46,1.08,1.120937011,26.78,2.06,0.36,0.1,0.8,1.759898204,12.44,17.67,2.65,0,0,0,0,0,1.321672971,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.184007957,3.39,0,0
9/05/2024 2:30,32.9,0,0.46,1.08,1.111478937,26.78,2.06,0.36,0.1,0.8,1.763281234,12.44,17.67,2.65,0,0,0,0,0,1.328043518,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.185962565,3.39,0,0
9/05/2024 3:00,32.9,0,0.46,1.08,1.15728494,26.78,2.06,0.36,0.1,0.8,1.809645545,12.44,17.67,2.65,0,0,0,0,0,1.333397271,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.196893211,3.39,0,0
9/05/2024 3:30,32.9,0,0.46,1.08,1.256924283,26.78,2.06,0.36,0.1,0.8,1.981218183,12.44,17.67,2.65,0,0,0,0,0,1.319931293,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.274312582,3.39,0,0
9/05/2024 4:00,32.9,0,0.46,1.08,1.433465722,26.78,2.06,0.36,0.1,0.8,2.235342976,12.44,17.67,2.65,0,0,0,0,0,1.307939331,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.405492666,3.39,0,0
9/05/2024 4:30,32.9,0,0.46,1.08,1.447085523,26.78,2.06,0.36,0.1,0.8,2.280176226,12.44,17.67,2.65,0,0,0,0,0,1.275691554,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.460213554,3.39,0,0
9/05/2024 5:00,32.9,0,0.46,1.08,1.270543003,26.78,2.06,0.36,0.1,0.8,2.094394432,12.44,17.67,2.65,0,0,0,0,0,1.219893521,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.42416631,3.39,0,0
9/05/2024 5:30,32.9,0,0.46,1.08,1.221628563,26.78,2.06,0.36,0.1,0.8,1.967589536,12.44,17.67,2.65,0,0,0,0,0,1.162309083,2.42,1.09,0,0,8.6,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.400195052,3.39,0,0
9/05/2024 6:00,32.89,0,0.46,1.08,1.639522393,26.78,2.06,0.36,0.1,0.8,2.077850028,12.44,17.67,2.65,0,0,0,0,0,1.121942045,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.436878106,3.39,0,0
9/05/2024 6:30,32.89,0,0.46,1.08,1.644525513,26.78,2.06,0.36,0.1,0.8,2.215585158,12.44,17.67,2.65,0,0,0,0,0,1.063694061,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.462460611,3.39,0,0
9/05/2024 7:00,32.89,0,0.46,1.08,1.634521117,26.78,2.06,0.36,0.1,0.8,2.225677886,12.44,17.67,2.65,0,0,0,0,0,1.068089596,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.485545779,3.39,0,0
9/05/2024 7:30,32.89,0,0.46,1.08,1.626543356,26.78,2.06,0.36,0.1,0.8,2.183675683,12.44,17.67,2.65,0,0,0,0,0,1.084322817,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.485156616,3.39,0,0
9/05/2024 8:00,32.89,0,0.46,1.08,1.303219377,26.78,2.06,0.36,0.1,0.8,2.111283105,12.44,17.67,2.65,0,0,0,0,0,1.105468278,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.473363778,3.39,0,0
9/05/2024 8:30,32.89,0,0.46,1.08,1.299017722,26.78,2.06,0.36,0.1,0.8,2.068489432,12.44,17.67,2.65,0,0,0,0,0,1.142892077,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.458804902,3.39,0,0
9/05/2024 9:00,32.89,0,0.46,1.08,1.324586023,26.78,2.06,0.36,0.1,0.8,2.055793858,12.44,17.67,2.65,0,0,0,0,0,1.163309558,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.453158604,3.39,0,0
9/05/2024 9:30,32.89,0,0.46,1.08,1.369156745,26.78,2.06,0.36,0.1,0.8,2.164266934,12.44,17.67,2.65,0,0,0,0,0,1.189122682,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.503114925,3.39,0,0
9/05/2024 10:00,32.89,0,0.46,1.08,1.42223028,26.78,2.06,0.36,0.1,0.8,2.306137321,12.44,17.67,2.65,0,0,0,0,0,1.219455081,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.575866506,3.39,0,0
9/05/2024 10:30,32.89,0,0.46,1.08,1.468402442,26.78,2.06,0.36,0.1,0.8,2.398001913,12.44,17.67,2.65,0,0,0,0,0,1.249467808,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.635204172,3.39,0,0
9/05/2024 11:00,32.89,0,0.46,1.08,1.518031243,26.78,2.06,0.36,0.1,0.8,2.46815031,12.44,17.67,2.65,0,0,0,0,0,1.263215798,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.686499368,3.39,0,0
9/05/2024 11:30,32.89,0,0.46,1.08,1.559400505,26.78,2.06,0.36,0.1,0.8,2.527409815,12.44,17.67,2.65,0,0,0,0,0,1.287002596,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.730655588,3.39,0,0
9/05/2024 12:00,32.89,0,0.46,1.08,1.583083047,26.78,2.06,0.36,0.1,0.8,2.578830551,12.44,17.67,2.65,0,0,0,0,0,1.313066098,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.766447904,3.39,0,0
9/05/2024 12:30,32.89,0,0.46,1.08,1.60732677,26.78,2.06,0.36,0.1,0.8,2.634437576,12.44,17.67,2.65,0,0,0,0,0,1.328757908,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.797324323,3.39,0,0
9/05/2024 13:00,32.89,0,0.46,1.08,1.665437445,26.78,2.06,0.36,0.1,0.8,2.685354785,12.44,17.67,2.65,0,0,0,0,0,1.320159316,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.837769103,3.39,0,0
9/05/2024 13:30,32.89,0,0.46,1.08,1.715970416,26.78,2.06,0.36,0.1,0.8,2.745143708,12.44,17.67,2.65,0,0,0,0,0,1.319812828,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.885052258,3.39,0,0
9/05/2024 14:00,32.89,0,0.46,1.08,1.755706582,26.78,2.06,0.36,0.1,0.8,2.850346389,12.44,17.67,2.65,0,0,0,0,0,1.344670958,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.950798603,3.39,0,0
9/05/2024 14:30,32.89,0,0.46,1.08,1.768197605,26.78,2.06,0.36,0.1,0.8,2.90344092,12.44,17.67,2.65,0,0,0,0,0,1.356191743,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.994376799,3.39,0,0
9/05/2024 15:00,32.89,0,0.46,1.08,1.815718988,26.78,2.06,0.36,0.1,0.8,2.976457088,12.44,17.67,2.65,0,0,0,0,0,1.36009854,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.022387143,3.39,0,0
9/05/2024 15:30,32.89,0,0.46,1.08,1.868212837,26.78,2.06,0.36,0.1,0.8,3.075605904,12.44,17.67,2.65,0,0,0,0,0,1.365509377,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.071501002,3.39,0,0
9/05/2024 16:00,32.89,0,0.46,1.08,1.860836152,26.78,2.06,0.36,0.1,0.8,3.082816274,12.44,17.67,2.65,0,0,0,0,0,1.376513682,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.071857039,3.39,0,0
9/05/2024 16:30,32.89,0,0.46,1.08,1.759742474,26.78,2.06,0.36,0.1,0.8,2.923878667,12.44,17.67,2.65,0,0,0,0,0,1.330408665,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.012244165,3.39,0,0
9/05/2024 17:00,32.89,0,0.46,1.08,1.708230369,26.78,2.06,0.36,0.1,0.8,2.796967723,12.44,17.67,2.65,0,0,0,0,0,1.197504354,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,1.967242912,3.39,0,0
9/05/2024 17:30,32.89,0,0.46,1.08,1.765769051,26.78,2.06,0.36,0.1,0.8,2.844166293,12.44,17.67,2.65,0,0,0,0,0,1.139606148,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.01022681,3.39,0,0
9/05/2024 18:00,32.89,0,0.46,1.08,1.897674018,26.78,2.06,0.36,0.1,0.8,3.108327227,12.44,17.67,2.65,0,0,0,0,0,1.250425065,2.42,1.09,0,0,1.09,5.21,0,0,2.5,69.5,0,19.61,0,0,0,0,0,0,0,2.11,2.125567478,3.39,0,0
