DateTime,SM FT OPF,SM GF,SM KV OPF,SM NPI,SM TLO,IB GF,IB NPI,IB OPF
2024-05-22 13:30:00,0,2.11,0,1.780969618,0.0,0,2.5,69.5
2024-05-22 14:00:00,0,2.11,0,1.843085797,0.0,0,2.5,69.5
2024-05-22 14:30:00,0,2.11,0,1.884257835,0.0,0,2.5,69.5
2024-05-22 15:00:00,0,2.11,0,1.910721595,0.0,0,2.5,69.5
2024-05-22 15:30:00,0,2.11,0,1.957123647,0.0,0,2.5,69.5
2024-05-22 16:00:00,0,2.11,0,1.957460024,0.0,0,2.5,69.5
2024-05-22 16:30:00,0,2.11,0,1.901138659,0.0,0,2.5,69.5
2024-05-22 17:00:00,0,2.11,0,1.858622138,0.0,0,2.5,69.5
2024-05-22 17:30:00,0,2.11,0,1.899232692,0.0,0,2.5,69.5
2024-05-22 18:00:00,0,2.11,0,2.008204857,0.0,0,2.5,69.5
2024-05-22 18:30:00,0,2.11,0,2.083567228,0.0,0,2.5,69.5
2024-05-22 19:00:00,0,2.11,0,2.114772954,0.0,0,2.5,69.5
2024-05-22 19:30:00,0,2.11,0,2.031574817,0.0,0,2.5,69.5
2024-05-22 20:00:00,0,2.11,0,1.863321062,0.0,0,2.5,69.5
2024-05-22 20:30:00,0,2.11,0,1.684006273,0.0,0,2.5,69.5
2024-05-22 21:00:00,0,2.11,0,1.53290329,0.0,0,2.5,69.5
2024-05-22 21:30:00,0,2.11,0,1.445754617,0.0,0,2.5,69.5
2024-05-22 22:00:00,0,2.11,0,1.370853391,0.0,0,2.5,69.5
2024-05-22 22:30:00,0,2.11,0,1.303858556,0.0,0,2.5,69.5
2024-05-22 23:00:00,0,2.11,0,1.250858981,0.0,0,2.5,69.5
2024-05-22 23:30:00,0,2.11,0,1.213168797,0.0,0,2.5,69.5
2024-05-23 00:00:00,0,2.11,0,1.173213506,0.0,0,2.5,69.5
2024-05-23 00:30:00,0,2.11,0,1.147151581,0.0,0,2.5,69.5
2024-05-23 01:00:00,0,2.11,0,1.132178915,0.0,0,2.5,69.5
2024-05-23 01:30:00,0,2.11,0,1.117576317,0.0,0,2.5,69.5
2024-05-23 02:00:00,0,2.11,0,1.111369432,0.0,0,2.5,69.5
2024-05-23 02:30:00,0,2.11,0,1.113204126,0.0,0,2.5,69.5
2024-05-23 03:00:00,0,2.11,0,1.12346418,0.0,0,2.5,69.5
2024-05-23 03:30:00,0,2.11,0,1.196133896,0.0,0,2.5,69.5
2024-05-23 04:00:00,0,2.11,0,1.319266122,0.0,0,2.5,69.5
2024-05-23 04:30:00,0,2.11,0,1.3706299,0.0,0,2.5,69.5
2024-05-23 05:00:00,0,2.11,0,1.336794144,0.0,0,2.5,69.5
2024-05-23 05:30:00,0,2.11,0,1.314293515,0.0,0,2.5,69.5
2024-05-23 06:00:00,0,2.11,0,1.348726075,0.0,0,2.5,69.5
2024-05-23 06:30:00,0,2.11,0,1.372739101,0.0,0,2.5,69.5
2024-05-23 07:00:00,0,2.11,0,1.394408001,0.0,0,2.5,69.5
2024-05-23 07:30:00,0,2.11,0,1.394042714,0.0,0,2.5,69.5
2024-05-23 08:00:00,0,2.11,0,1.382973362,0.0,0,2.5,69.5
2024-05-23 08:30:00,0,2.11,0,1.369307669,0.0,0,2.5,69.5
2024-05-23 09:00:00,0,2.11,0,1.36400777,0.0,0,2.5,69.5
2024-05-23 09:30:00,0,2.11,0,1.410899286,0.0,0,2.5,69.5
2024-05-23 10:00:00,0,2.11,0,1.47918758,0.0,0,2.5,69.5
2024-05-23 10:30:00,0,2.11,0,1.534884897,0.0,0,2.5,69.5
2024-05-23 11:00:00,0,2.11,0,1.583033149,0.0,0,2.5,69.5
2024-05-23 11:30:00,0,2.11,0,1.624480399,0.0,0,2.5,69.5
2024-05-23 12:00:00,0,2.11,0,1.658076867,0.0,0,2.5,69.5
2024-05-23 12:30:00,0,2.11,0,1.687059027,0.0,0,2.5,69.5
2024-05-23 13:00:00,0,2.11,0,1.725022532,0.0,0,2.5,69.5
2024-05-23 13:30:00,0,2.11,0,1.76940488,0.0,0,2.5,69.5
2024-05-23 14:00:00,0,2.11,0,1.831117707,0.0,0,2.5,69.5
2024-05-23 14:30:00,0,2.11,0,1.872022394,0.0,0,2.5,69.5
2024-05-23 15:00:00,0,2.11,0,1.898314312,0.0,0,2.5,69.5
2024-05-23 15:30:00,0,2.11,0,1.944415051,0.0,0,2.5,69.5
2024-05-23 16:00:00,0,2.11,0,1.944749245,0.0,0,2.5,69.5
2024-05-23 16:30:00,0,2.11,0,1.888793603,0.0,0,2.5,69.5
2024-05-23 17:00:00,0,2.11,0,1.846553163,0.0,0,2.5,69.5
2024-05-23 17:30:00,0,2.11,0,1.886900012,0.0,0,2.5,69.5
2024-05-23 18:00:00,0,2.11,0,1.995164565,0.0,0,2.5,69.5
2024-05-23 18:30:00,0,2.11,0,2.070037571,0.0,0,2.5,69.5
2024-05-23 19:00:00,0,2.11,0,2.101040662,0.0,0,2.5,69.5
2024-05-23 19:30:00,0,2.11,0,2.018382773,0.0,0,2.5,69.5
2024-05-23 20:00:00,0,2.11,0,1.851221575,0.0,0,2.5,69.5
2024-05-23 20:30:00,0,2.11,0,1.673071167,0.0,0,2.5,69.5
2024-05-23 21:00:00,0,2.11,0,1.522949373,0.0,0,2.5,69.5
2024-05-23 21:30:00,0,2.11,0,1.4363666,0.0,0,2.5,69.5
2024-05-23 22:00:00,0,2.11,0,1.361951745,0.0,0,2.5,69.5
2024-05-23 22:30:00,0,2.11,0,1.295391942,0.0,0,2.5,69.5
2024-05-23 23:00:00,0,2.11,0,1.242736521,0.0,0,2.5,69.5
2024-05-23 23:30:00,0,2.11,0,1.205291077,0.0,0,2.5,69.5
2024-05-24 00:00:00,0,2.11,0,1.173213506,0.0,0,2.5,69.5
2024-05-24 00:30:00,0,2.11,0,1.147151581,0.0,0,2.5,69.5
2024-05-24 01:00:00,0,2.11,0,1.132178915,0.0,0,2.5,69.5
2024-05-24 01:30:00,0,2.11,0,1.117576317,0.0,0,2.5,69.5
2024-05-24 02:00:00,0,2.11,0,1.111369432,0.0,0,2.5,69.5
2024-05-24 02:30:00,0,2.11,0,1.113204126,0.0,0,2.5,69.5
2024-05-24 03:00:00,0,2.11,0,1.12346418,0.0,0,2.5,69.5
2024-05-24 03:30:00,0,2.11,0,1.196133896,0.0,0,2.5,69.5
2024-05-24 04:00:00,0,2.11,0,1.319266122,0.0,0,2.5,69.5
2024-05-24 04:30:00,0,2.11,0,1.3706299,0.0,0,2.5,69.5
2024-05-24 05:00:00,0,2.11,0,1.336794144,0.0,0,2.5,69.5
2024-05-24 05:30:00,0,2.11,0,1.314293515,0.0,0,2.5,69.5
2024-05-24 06:00:00,0,2.11,0,1.348726075,0.0,0,2.5,69.5
2024-05-24 06:30:00,0,2.11,0,1.372739101,0.0,0,2.5,69.5
2024-05-24 07:00:00,0,2.11,0,1.394408001,0.0,0,2.5,69.5
2024-05-24 07:30:00,0,2.11,0,1.394042714,0.0,0,2.5,69.5
2024-05-24 08:00:00,0,2.11,0,1.382973362,0.0,0,2.5,69.5
2024-05-24 08:30:00,0,2.11,0,1.369307669,0.0,0,2.5,69.5
2024-05-24 09:00:00,0,2.11,0,1.36400777,0.0,0,2.5,69.5
2024-05-24 09:30:00,0,2.11,0,1.410899286,0.0,0,2.5,69.5
2024-05-24 10:00:00,0,2.11,0,1.47918758,0.0,0,2.5,69.5
2024-05-24 10:30:00,0,2.11,0,1.534884897,0.0,0,2.5,69.5
2024-05-24 11:00:00,0,2.11,0,1.583033149,0.0,0,2.5,69.5
2024-05-24 11:30:00,0,2.11,0,1.624480399,0.0,0,2.5,69.5
2024-05-24 12:00:00,0,2.11,0,1.658076867,0.0,0,2.5,69.5
2024-05-24 12:30:00,0,2.11,0,1.687059027,0.0,0,2.5,69.5
2024-05-24 13:00:00,0,2.11,0,1.725022532,0.0,0,2.5,69.5
2024-05-24 13:30:00,0,2.11,0,1.76940488,0.0,0,2.5,69.5
2024-05-24 14:00:00,0,2.11,0,1.831117707,0.0,0,2.5,69.5
2024-05-24 14:30:00,0,2.11,0,1.872022394,0.0,0,2.5,69.5
2024-05-24 15:00:00,0,2.11,0,1.898314312,0.0,0,2.5,69.5
2024-05-24 15:30:00,0,2.11,0,1.944415051,0.0,0,2.5,69.5
2024-05-24 16:00:00,0,2.11,0,1.944749245,0.0,0,2.5,69.5
2024-05-24 16:30:00,0,2.11,0,1.888793603,0.0,0,2.5,69.5
2024-05-24 17:00:00,0,2.11,0,1.846553163,0.0,0,2.5,69.5
2024-05-24 17:30:00,0,2.11,0,1.886900012,0.0,0,2.5,69.5
2024-05-24 18:00:00,0,2.11,0,1.995164565,0.0,0,2.5,69.5
2024-05-24 18:30:00,0,2.11,0,2.070037571,0.0,0,2.5,69.5
2024-05-24 19:00:00,0,2.11,0,2.101040662,0.0,0,2.5,69.5
2024-05-24 19:30:00,0,2.11,0,2.018382773,0.0,0,2.5,69.5
2024-05-24 20:00:00,0,2.11,0,1.851221575,0.0,0,2.5,69.5
2024-05-24 20:30:00,0,2.11,0,1.673071167,0.0,0,2.5,69.5
2024-05-24 21:00:00,0,2.11,0,1.522949373,0.0,0,2.5,69.5
2024-05-24 21:30:00,0,2.11,0,1.4363666,0.0,0,2.5,69.5
2024-05-24 22:00:00,0,2.11,0,1.361951745,0.0,0,2.5,69.5
2024-05-24 22:30:00,0,2.11,0,1.295391942,0.0,0,2.5,69.5
2024-05-24 23:00:00,0,2.11,0,1.242736521,0.0,0,2.5,69.5
2024-05-24 23:30:00,0,2.11,0,1.205291077,0.0,0,2.5,69.5
2024-05-25 00:00:00,0,2.11,0,1.165545444,0.0,0,2.5,69.5
2024-05-25 00:30:00,0,2.11,0,1.139653858,0.0,0,2.5,69.5
2024-05-25 01:00:00,0,2.11,0,1.124779053,0.0,0,2.5,69.5
2024-05-25 01:30:00,0,2.11,0,1.110271897,0.0,0,2.5,69.5
2024-05-25 02:00:00,0,2.11,0,1.104105579,0.0,0,2.5,69.5
2024-05-25 02:30:00,0,2.11,0,1.105928282,0.0,0,2.5,69.5
2024-05-25 03:00:00,0,2.11,0,1.116121277,0.0,0,2.5,69.5
2024-05-25 03:30:00,0,2.11,0,1.188316027,0.0,0,2.5,69.5
2024-05-25 04:00:00,0,2.11,0,1.310643468,0.0,0,2.5,69.5
2024-05-25 04:30:00,0,2.11,0,1.361671535,0.0,0,2.5,69.5
2024-05-25 05:00:00,0,2.11,0,1.328056927,0.0,0,2.5,69.5
2024-05-25 05:30:00,0,2.11,0,1.305703361,0.0,0,2.5,69.5
2024-05-25 06:00:00,0,2.11,0,1.339910872,0.0,0,2.5,69.5
2024-05-25 06:30:00,0,2.11,0,1.36376695,0.0,0,2.5,69.5
2024-05-25 07:00:00,0,2.11,0,1.385294224,0.0,0,2.5,69.5
2024-05-25 07:30:00,0,2.11,0,1.384931323,0.0,0,2.5,69.5
2024-05-25 08:00:00,0,2.11,0,1.37393432,0.0,0,2.5,69.5
2024-05-25 08:30:00,0,2.11,0,1.360357946,0.0,0,2.5,69.5
2024-05-25 09:00:00,0,2.11,0,1.355092686,0.0,0,2.5,69.5
2024-05-25 09:30:00,0,2.11,0,1.401677722,0.0,0,2.5,69.5
2024-05-25 10:00:00,0,2.11,0,1.469519687,0.0,0,2.5,69.5
2024-05-25 10:30:00,0,2.11,0,1.52485297,0.0,0,2.5,69.5
2024-05-25 11:00:00,0,2.11,0,1.572686527,0.0,0,2.5,69.5
2024-05-25 11:30:00,0,2.11,0,1.61386288,0.0,0,2.5,69.5
2024-05-25 12:00:00,0,2.11,0,1.647239763,0.0,0,2.5,69.5
2024-05-25 12:30:00,0,2.11,0,1.676032498,0.0,0,2.5,69.5
2024-05-25 13:00:00,0,2.11,0,1.713747875,0.0,0,2.5,69.5
2024-05-25 13:30:00,0,2.11,0,1.757840142,0.0,0,2.5,69.5
2024-05-25 14:00:00,0,2.11,0,1.819149618,0.0,0,2.5,69.5
2024-05-25 14:30:00,0,2.11,0,1.859786954,0.0,0,2.5,69.5
2024-05-25 15:00:00,0,2.11,0,1.885907029,0.0,0,2.5,69.5
2024-05-25 15:30:00,0,2.11,0,1.931706456,0.0,0,2.5,69.5
2024-05-25 16:00:00,0,2.11,0,1.932038466,0.0,0,2.5,69.5
2024-05-25 16:30:00,0,2.11,0,1.876448547,0.0,0,2.5,69.5
2024-05-25 17:00:00,0,2.11,0,1.834484188,0.0,0,2.5,69.5
2024-05-25 17:30:00,0,2.11,0,1.874567332,0.0,0,2.5,69.5
2024-05-25 18:00:00,0,2.11,0,1.982124274,0.0,0,2.5,69.5
2024-05-25 18:30:00,0,2.11,0,2.056507913,0.0,0,2.5,69.5
2024-05-25 19:00:00,0,2.11,0,2.087308371,0.0,0,2.5,69.5
2024-05-25 19:30:00,0,2.11,0,2.005190728,0.0,0,2.5,69.5
2024-05-25 20:00:00,0,2.11,0,1.839122087,0.0,0,2.5,69.5
2024-05-25 20:30:00,0,2.11,0,1.662136061,0.0,0,2.5,69.5
2024-05-25 21:00:00,0,2.11,0,1.512995455,0.0,0,2.5,69.5
2024-05-25 21:30:00,0,2.11,0,1.426978583,0.0,0,2.5,69.5
2024-05-25 22:00:00,0,2.11,0,1.3530501,0.0,0,2.5,69.5
2024-05-25 22:30:00,0,2.11,0,1.286925328,0.0,0,2.5,69.5
2024-05-25 23:00:00,0,2.11,0,1.23461406,0.0,0,2.5,69.5
2024-05-25 23:30:00,0,2.11,0,1.197413358,0.0,0,2.5,69.5
2024-05-26 00:00:00,0,2.11,0,1.157877382,0.0,0,2.5,69.5
2024-05-26 00:30:00,0,2.11,0,1.132156135,0.0,0,2.5,69.5
2024-05-26 01:00:00,0,2.11,0,1.117379191,0.0,0,2.5,69.5
2024-05-26 01:30:00,0,2.11,0,1.102967477,0.0,0,2.5,69.5
2024-05-26 02:00:00,0,2.11,0,1.096841727,0.0,0,2.5,69.5
2024-05-26 02:30:00,0,2.11,0,1.098652438,0.0,0,2.5,69.5
2024-05-26 03:00:00,0,2.11,0,1.108778373,0.0,0,2.5,69.5
2024-05-26 03:30:00,0,2.11,0,1.180498159,0.0,0,2.5,69.5
2024-05-26 04:00:00,0,2.11,0,1.302020813,0.0,0,2.5,69.5
2024-05-26 04:30:00,0,2.11,0,1.352713169,0.0,0,2.5,69.5
2024-05-26 05:00:00,0,2.11,0,1.319319711,0.0,0,2.5,69.5
2024-05-26 05:30:00,0,2.11,0,1.297113208,0.0,0,2.5,69.5
2024-05-26 06:00:00,0,2.11,0,1.331095669,0.0,0,2.5,69.5
2024-05-26 06:30:00,0,2.11,0,1.354794799,0.0,0,2.5,69.5
2024-05-26 07:00:00,0,2.11,0,1.376180446,0.0,0,2.5,69.5
2024-05-26 07:30:00,0,2.11,0,1.375819933,0.0,0,2.5,69.5
2024-05-26 08:00:00,0,2.11,0,1.364895279,0.0,0,2.5,69.5
2024-05-26 08:30:00,0,2.11,0,1.351408222,0.0,0,2.5,69.5
2024-05-26 09:00:00,0,2.11,0,1.346177603,0.0,0,2.5,69.5
2024-05-26 09:30:00,0,2.11,0,1.392456158,0.0,0,2.5,69.5
2024-05-26 10:00:00,0,2.11,0,1.459851794,0.0,0,2.5,69.5
2024-05-26 10:30:00,0,2.11,0,1.514821042,0.0,0,2.5,69.5
2024-05-26 11:00:00,0,2.11,0,1.562339905,0.0,0,2.5,69.5
2024-05-26 11:30:00,0,2.11,0,1.603245361,0.0,0,2.5,69.5
2024-05-26 12:00:00,0,2.11,0,1.63640266,0.0,0,2.5,69.5
2024-05-26 12:30:00,0,2.11,0,1.665005968,0.0,0,2.5,69.5
2024-05-26 13:00:00,0,2.11,0,1.702473218,0.0,0,2.5,69.5
2024-05-26 13:30:00,0,2.11,0,1.746275404,0.0,0,2.5,69.5
2024-05-26 14:00:00,0,2.11,0,1.807181528,0.0,0,2.5,69.5
2024-05-26 14:30:00,0,2.11,0,1.847551513,0.0,0,2.5,69.5
2024-05-26 15:00:00,0,2.11,0,1.873499746,0.0,0,2.5,69.5
2024-05-26 15:30:00,0,2.11,0,1.918997861,0.0,0,2.5,69.5
2024-05-26 16:00:00,0,2.11,0,1.919327686,0.0,0,2.5,69.5
2024-05-26 16:30:00,0,2.11,0,1.86410349,0.0,0,2.5,69.5
2024-05-26 17:00:00,0,2.11,0,1.822415213,0.0,0,2.5,69.5
2024-05-26 17:30:00,0,2.11,0,1.862234652,0.0,0,2.5,69.5
2024-05-26 18:00:00,0,2.11,0,1.969083983,0.0,0,2.5,69.5
2024-05-26 18:30:00,0,2.11,0,2.042978256,0.0,0,2.5,69.5
2024-05-26 19:00:00,0,2.11,0,2.073576079,0.0,0,2.5,69.5
2024-05-26 19:30:00,0,2.11,0,1.991998684,0.0,0,2.5,69.5
2024-05-26 20:00:00,0,2.11,0,1.8270226,0.0,0,2.5,69.5
2024-05-26 20:30:00,0,2.11,0,1.651200956,0.0,0,2.5,69.5
2024-05-26 21:00:00,0,2.11,0,1.503041538,0.0,0,2.5,69.5
2024-05-26 21:30:00,0,2.11,0,1.417590566,0.0,0,2.5,69.5
2024-05-26 22:00:00,0,2.11,0,1.344148455,0.0,0,2.5,69.5
2024-05-26 22:30:00,0,2.11,0,1.278458714,0.0,0,2.5,69.5
2024-05-26 23:00:00,0,2.11,0,1.226491599,0.0,0,2.5,69.5
2024-05-26 23:30:00,0,2.11,0,1.189535638,0.0,0,2.5,69.5
2024-05-27 00:00:00,0,2.11,0,1.157877382,0.0,0,2.5,69.5
2024-05-27 00:30:00,0,2.11,0,1.132156135,0.0,0,2.5,69.5
2024-05-27 01:00:00,0,2.11,0,1.117379191,0.0,0,2.5,69.5
2024-05-27 01:30:00,0,2.11,0,1.102967477,0.0,0,2.5,69.5
2024-05-27 02:00:00,0,2.11,0,1.096841727,0.0,0,2.5,69.5
2024-05-27 02:30:00,0,2.11,0,1.098652438,0.0,0,2.5,69.5
2024-05-27 03:00:00,0,2.11,0,1.108778373,0.0,0,2.5,69.5
2024-05-27 03:30:00,0,2.11,0,1.180498159,0.0,0,2.5,69.5
2024-05-27 04:00:00,0,2.11,0,1.302020813,0.0,0,2.5,69.5
2024-05-27 04:30:00,0,2.11,0,1.352713169,0.0,0,2.5,69.5
2024-05-27 05:00:00,0,2.11,0,1.319319711,0.0,0,2.5,69.5
2024-05-27 05:30:00,0,2.11,0,1.297113208,0.0,0,2.5,69.5
2024-05-27 06:00:00,0,2.11,0,1.331095669,2.53,0,2.5,69.5
2024-05-27 06:30:00,0,2.11,0,1.354794799,2.53,0,2.5,69.5
2024-05-27 07:00:00,0,2.11,0,1.376180446,2.53,0,2.5,69.5
2024-05-27 07:30:00,0,2.11,0,1.375819933,2.53,0,2.5,69.5
2024-05-27 08:00:00,0,2.11,0,1.364895279,2.53,0,2.5,69.5
2024-05-27 08:30:00,0,2.11,0,1.351408222,2.53,0,2.5,69.5
2024-05-27 09:00:00,0,2.11,0,1.346177603,2.53,0,2.5,69.5
2024-05-27 09:30:00,0,2.11,0,1.392456158,2.53,0,2.5,69.5
2024-05-27 10:00:00,0,2.11,0,1.459851794,2.53,0,2.5,69.5
2024-05-27 10:30:00,0,2.11,0,1.514821042,2.53,0,2.5,69.5
2024-05-27 11:00:00,0,2.11,0,1.562339905,2.53,0,2.5,69.5
2024-05-27 11:30:00,0,2.11,0,1.603245361,2.53,0,2.5,69.5
2024-05-27 12:00:00,0,2.11,0,1.63640266,2.53,0,2.5,69.5
2024-05-27 12:30:00,0,2.11,0,1.665005968,2.53,0,2.5,69.5
2024-05-27 13:00:00,0,2.11,0,1.702473218,2.53,0,2.5,69.5
2024-05-27 13:30:00,0,2.11,0,1.746275404,2.53,0,2.5,69.5
2024-05-27 14:00:00,0,2.11,0,1.807181528,2.53,0,2.5,69.5
2024-05-27 14:30:00,0,2.11,0,1.847551513,2.53,0,2.5,69.5
2024-05-27 15:00:00,0,2.11,0,1.873499746,2.53,0,2.5,69.5
2024-05-27 15:30:00,0,2.11,0,1.918997861,2.53,0,2.5,69.5
2024-05-27 16:00:00,0,2.11,0,1.919327686,2.53,0,2.5,69.5
2024-05-27 16:30:00,0,2.11,0,1.86410349,2.53,0,2.5,69.5
2024-05-27 17:00:00,0,2.11,0,1.822415213,2.53,0,2.5,69.5
2024-05-27 17:30:00,0,2.11,0,1.862234652,2.53,0,2.5,69.5
2024-05-27 18:00:00,0,2.11,0,1.969083983,2.53,0,2.5,69.5
2024-05-27 18:30:00,0,2.11,0,2.042978256,2.53,0,2.5,69.5
2024-05-27 19:00:00,0,2.11,0,2.073576079,2.53,0,2.5,69.5
2024-05-27 19:30:00,0,2.11,0,1.991998684,2.53,0,2.5,69.5
2024-05-27 20:00:00,0,2.11,0,1.8270226,2.53,0,2.5,69.5
2024-05-27 20:30:00,0,2.11,0,1.651200956,2.53,0,2.5,69.5
2024-05-27 21:00:00,0,2.11,0,1.503041538,2.53,0,2.5,69.5
2024-05-27 21:30:00,0,2.11,0,1.417590566,2.53,0,2.5,69.5
2024-05-27 22:00:00,0,2.11,0,1.344148455,2.53,0,2.5,69.5
2024-05-27 22:30:00,0,2.11,0,1.278458714,2.53,0,2.5,69.5
2024-05-27 23:00:00,0,2.11,0,1.226491599,2.53,0,2.5,69.5
2024-05-27 23:30:00,0,2.11,0,1.189535638,2.53,0,2.5,69.5
2024-05-28 00:00:00,0,2.11,0,1.15020932,2.53,0,2.5,69.5
2024-05-28 00:30:00,0,2.11,0,1.124658412,2.53,0,2.5,69.5
2024-05-28 01:00:00,0,2.11,0,1.109979329,2.53,0,2.5,69.5
2024-05-28 01:30:00,0,2.11,0,1.095663056,2.53,0,2.5,69.5
2024-05-28 02:00:00,0,2.11,0,1.089577874,2.53,0,2.5,69.5
2024-05-28 02:30:00,0,2.11,0,1.091376594,2.53,0,2.5,69.5
2024-05-28 03:00:00,0,2.11,0,1.10143547,2.53,0,2.5,69.5
2024-05-28 03:30:00,0,2.11,0,1.17268029,2.53,0,2.5,69.5
2024-05-28 04:00:00,0,2.11,0,1.293398159,2.53,0,2.5,69.5
2024-05-28 04:30:00,0,2.11,0,1.343754804,2.53,0,2.5,69.5
2024-05-28 05:00:00,0,2.11,0,1.310582494,2.53,0,2.5,69.5
2024-05-28 05:30:00,0,2.11,0,1.288523054,2.53,0,2.5,69.5
2024-05-28 06:00:00,0,2.11,0,1.322280466,3.67,0,2.5,69.5
2024-05-28 06:30:00,0,2.11,0,1.345822648,3.67,0,2.5,69.5
2024-05-28 07:00:00,0,2.11,0,1.367066668,3.67,0,2.5,69.5
2024-05-28 07:30:00,0,2.11,0,1.366708543,3.67,0,2.5,69.5
2024-05-28 08:00:00,0,2.11,0,1.355856237,3.67,0,2.5,69.5
2024-05-28 08:30:00,0,2.11,0,1.342458499,3.67,0,2.5,69.5
2024-05-28 09:00:00,0,2.11,0,1.337262519,3.67,0,2.5,69.5
2024-05-28 09:30:00,0,2.11,0,1.383234594,3.67,0,2.5,69.5
2024-05-28 10:00:00,0,2.11,0,1.450183901,3.67,0,2.5,69.5
2024-05-28 10:30:00,0,2.11,0,1.504789115,3.67,0,2.5,69.5
2024-05-28 11:00:00,0,2.11,0,1.551993283,3.67,0,2.5,69.5
2024-05-28 11:30:00,0,2.11,0,1.592627842,3.67,0,2.5,69.5
2024-05-28 12:00:00,0,2.11,0,1.625565556,3.67,0,2.5,69.5
2024-05-28 12:30:00,0,2.11,0,1.653979438,3.67,0,2.5,69.5
2024-05-28 13:00:00,0,2.11,0,1.691198561,3.67,0,2.5,69.5
2024-05-28 13:30:00,0,2.11,0,1.734710666,3.67,0,2.5,69.5
2024-05-28 14:00:00,0,2.11,0,1.795213438,3.67,0,2.5,69.5
2024-05-28 14:30:00,0,2.11,0,1.835316073,3.67,0,2.5,69.5
2024-05-28 15:00:00,0,2.11,0,1.861092463,3.67,0,2.5,69.5
2024-05-28 15:30:00,0,2.11,0,1.906289266,3.67,0,2.5,69.5
2024-05-28 16:00:00,0,2.11,0,1.906616907,3.67,0,2.5,69.5
2024-05-28 16:30:00,0,2.11,0,1.851758434,3.67,0,2.5,69.5
2024-05-28 17:00:00,0,2.11,0,1.810346238,3.67,0,2.5,69.5
2024-05-28 17:30:00,0,2.11,0,1.849901972,3.67,0,2.5,69.5
2024-05-28 18:00:00,0,2.11,0,1.956043691,3.67,0,2.5,69.5
2024-05-28 18:30:00,0,2.11,0,2.029448599,3.67,0,2.5,69.5
2024-05-28 19:00:00,0,2.11,0,2.059843787,3.67,0,2.5,69.5
2024-05-28 19:30:00,0,2.11,0,1.97880664,3.67,0,2.5,69.5
2024-05-28 20:00:00,0,2.11,0,1.814923112,3.67,0,2.5,69.5
2024-05-28 20:30:00,0,2.11,0,1.64026585,3.67,0,2.5,69.5
2024-05-28 21:00:00,0,2.11,0,1.49308762,3.67,0,2.5,69.5
2024-05-28 21:30:00,0,2.11,0,1.408202549,3.67,0,2.5,69.5
2024-05-28 22:00:00,0,2.11,0,1.335246809,3.67,0,2.5,69.5
2024-05-28 22:30:00,0,2.11,0,1.2699921,3.67,0,2.5,69.5
2024-05-28 23:00:00,0,2.11,0,1.218369138,3.67,0,2.5,69.5
2024-05-28 23:30:00,0,2.11,0,1.181657919,3.67,0,2.5,69.5
2024-05-29 00:00:00,0,2.11,0,1.15020932,3.67,0,2.5,69.5
2024-05-29 00:30:00,0,2.11,0,1.124658412,3.67,0,2.5,69.5
2024-05-29 01:00:00,0,2.11,0,1.109979329,3.67,0,2.5,69.5
2024-05-29 01:30:00,0,2.11,0,1.095663056,3.67,0,2.5,69.5
2024-05-29 02:00:00,0,2.11,0,1.089577874,3.67,0,2.5,69.5
2024-05-29 02:30:00,0,2.11,0,1.091376594,3.67,0,2.5,69.5
2024-05-29 03:00:00,0,2.11,0,1.10143547,3.67,0,2.5,69.5
2024-05-29 03:30:00,0,2.11,0,1.17268029,3.67,0,2.5,69.5
2024-05-29 04:00:00,0,2.11,0,1.293398159,3.67,0,2.5,69.5
2024-05-29 04:30:00,0,2.11,0,1.343754804,3.67,0,2.5,69.5
2024-05-29 05:00:00,0,2.11,0,1.310582494,3.67,0,2.5,69.5
2024-05-29 05:30:00,0,2.11,0,1.288523054,3.67,0,2.5,69.5
2024-05-29 06:00:00,0,2.11,0,1.322280466,3.67,0,2.5,69.5
2024-05-29 06:30:00,0,2.11,0,1.345822648,3.67,0,2.5,69.5
2024-05-29 07:00:00,0,2.11,0,1.367066668,3.67,0,2.5,69.5
2024-05-29 07:30:00,0,2.11,0,1.366708543,3.67,0,2.5,69.5
2024-05-29 08:00:00,0,2.11,0,1.355856237,3.67,0,2.5,69.5
2024-05-29 08:30:00,0,2.11,0,1.342458499,3.67,0,2.5,69.5
2024-05-29 09:00:00,0,2.11,0,1.337262519,3.67,0,2.5,69.5
2024-05-29 09:30:00,0,2.11,0,1.383234594,3.67,0,2.5,69.5
2024-05-29 10:00:00,0,2.11,0,1.450183901,3.67,0,2.5,69.5
2024-05-29 10:30:00,0,2.11,0,1.504789115,3.67,0,2.5,69.5
2024-05-29 11:00:00,0,2.11,0,1.551993283,3.67,0,2.5,69.5
2024-05-29 11:30:00,0,2.11,0,1.592627842,3.67,0,2.5,69.5
2024-05-29 12:00:00,0,2.11,0,1.625565556,3.67,0,2.5,69.5
2024-05-29 12:30:00,0,2.11,0,1.653979438,3.67,0,2.5,69.5
2024-05-29 13:00:00,0,2.11,0,1.691198561,3.67,0,2.5,69.5
2024-05-29 13:30:00,0,2.11,0,1.734710666,3.67,0,2.5,69.5
2024-05-29 14:00:00,0,2.11,0,1.795213438,3.67,0,2.5,69.5
2024-05-29 14:30:00,0,2.11,0,1.835316073,3.67,0,2.5,69.5
2024-05-29 15:00:00,0,2.11,0,1.861092463,3.67,0,2.5,69.5
